循环次数,Time,Voltage,剩余寿命(RUL)
30,2229.61,4.046,1075
31,2227.2,4.047,1074
32,2224.81,4.047,1073
33,2222.39,4.047,1072
34,2223.08,4.047,1071
35,2222.41,4.029,1070
36,2229.59,4.044,1069
37,2227.22,4.046,1068
38,2224.81,4.046,1067
39,2222.41,4.046,1066
40,2217.62,4.046,1065
41,2215.22,4.046,1064
42,2212.81,4.046,1063
43,2212.41,4.046,1062
44,2210.41,4.046,1061
45,2208.0,4.046,1060
46,2205.62,4.045,1059
47,2203.22,4.045,1058
48,2200.81,4.045,1057
49,2200.78,4.045,1056
50,2198.41,4.045,1055
51,2196.0,4.045,1054
52,2193.59,4.045,1053
53,2193.78,4.045,1052
54,2191.19,4.045,1051
55,2188.75,4.045,1050
56,2188.81,4.044,1049
57,2186.38,4.044,1048
58,2186.38,4.045,1047
59,2184.0,4.026,1046
60,207013.99,4.272,1045
61,11755.36,4.005,1044
62,2184.0,4.008,1043
63,2183.74,4.009,1042
64,2172.0,4.009,1041
65,2172.0,4.009,1040
66,2172.0,4.009,1039
67,2172.0,4.009,1038
68,2172.0,4.009,1037
69,2160.0,4.009,1036
70,2160.0,4.009,1035
71,2160.0,4.009,1034
72,2160.0,4.009,1033
73,2160.0,4.009,1032
74,2160.0,4.009,1031
75,2148.0,4.009,1030
76,2148.0,4.009,1029
77,2148.0,4.009,1028
78,2148.0,4.009,1027
79,2148.0,4.01,1026
80,2148.0,4.01,1025
81,2148.0,4.01,1024
82,2136.0,4.009,1023
83,2136.0,4.009,1022
84,2150.41,4.021,1021
85,2148.0,4.007,1020
86,2148.0,4.009,1019
87,2136.0,4.009,1018
88,2136.0,4.009,1017
89,2136.0,4.009,1016
90,2136.0,4.009,1015
91,2136.0,4.009,1014
92,2124.0,4.009,1013
93,2124.0,4.009,1012
94,2124.0,4.008,1011
95,2124.0,4.009,1010
96,2124.0,4.008,1009
97,2124.0,4.008,1008
98,2124.0,4.009,1007
99,2112.0,4.008,1006
100,2112.0,4.008,1005
101,2112.0,4.008,1004
102,2112.0,4.008,1003
103,2112.0,4.007,1002
104,2112.0,4.008,1001
105,2100.0,4.007,1000
106,2100.0,4.008,999
107,2100.0,4.006,998
108,2112.0,4.018,997
109,203939.42,4.271,996
110,2112.0,3.999,995
111,2124.0,4.002,994
112,2112.0,4.001,993
113,2112.0,4.002,992
114,2112.0,4.002,991
115,2112.0,4.003,990
116,2112.0,4.002,989
117,2100.0,4.002,988
118,2100.0,4.002,987
119,2100.0,4.002,986
120,2100.0,4.002,985
121,2088.0,4.002,984
122,2088.0,4.002,983
123,2088.0,4.002,982
124,2088.0,4.002,981
125,2088.0,4.002,980
126,2088.0,4.002,979
127,2076.0,4.002,978
128,2083.8,4.002,977
129,2076.0,4.002,976
130,2076.0,4.002,975
131,2076.0,4.002,974
132,2076.0,4.002,973
133,2078.41,4.014,972
134,2076.0,3.999,971
135,2076.0,4.002,970
136,2076.0,4.002,969
137,2064.0,4.002,968
138,2064.0,4.002,967
139,2064.0,4.001,966
140,2064.0,4.002,965
141,2064.0,4.002,964
142,2052.0,4.002,963
143,2052.0,4.002,962
144,2052.0,4.001,961
145,2052.0,4.0,960
146,2052.0,4.001,959
147,2052.0,4.0,958
148,2040.0,4.0,957
149,2040.0,4.001,956
150,2040.0,4.0,955
151,2040.0,4.0,954
152,2040.0,4.0,953
153,2040.0,4.0,952
154,2040.0,4.0,951
155,2028.0,3.999,950
156,2028.0,3.999,949
157,2040.0,4.01,948
158,2052.0,3.993,947
159,2052.0,3.995,946
160,2052.0,3.995,945
161,2052.0,3.995,944
162,2040.0,3.995,943
163,2040.0,3.995,942
164,2040.0,3.995,941
165,2041.79,3.995,940
166,2040.0,3.995,939
167,2028.0,3.995,938
168,2028.0,3.994,937
169,2028.0,3.995,936
170,2028.0,3.995,935
171,2028.0,3.995,934
172,2027.75,3.995,933
173,2025.77,3.995,932
174,2016.0,3.995,931
175,2016.0,3.995,930
176,2016.0,3.995,929
177,2016.0,3.995,928
178,2016.0,3.995,927
179,2004.0,3.995,926
180,2004.03,3.995,925
182,2016.0,3.991,923
183,2016.0,3.995,922
184,2016.0,3.995,921
185,2004.0,3.995,920
186,2004.0,3.995,919
187,2004.0,3.995,918
188,2004.0,3.995,917
189,2004.0,3.995,916
190,2004.0,3.995,915
191,2004.0,3.995,914
192,1992.0,3.994,913
193,1992.0,3.994,912
194,1992.0,3.994,911
195,1992.0,3.994,910
196,1992.0,3.993,909
197,1992.0,3.993,908
198,1993.78,3.993,907
199,1992.0,3.993,906
200,1980.0,3.993,905
201,1980.0,3.992,904
202,1980.0,3.992,903
203,1980.0,3.992,902
204,1980.0,3.992,901
205,1984.81,4.003,900
206,201088.23,4.269,899
207,2004.0,3.984,898
208,2004.0,3.987,897
209,2004.0,3.987,896
210,2004.0,3.988,895
211,2004.0,3.988,894
212,1992.0,3.988,893
213,1992.0,3.987,892
214,1992.0,3.988,891
215,1995.04,3.988,890
216,1992.0,3.988,889
217,1980.0,3.988,888
218,1980.0,3.988,887
219,1980.0,3.988,886
220,1980.0,3.989,885
221,1980.0,3.989,884
222,1968.0,3.989,883
223,1968.0,3.988,882
224,1968.0,3.989,881
225,1968.0,3.989,880
226,1968.0,3.989,879
227,1956.0,3.989,878
228,1956.0,3.989,877
229,1956.0,3.989,876
230,1965.12,3.999,875
231,1956.0,3.986,874
232,1956.0,3.988,873
233,1956.0,3.989,872
234,1956.0,3.989,871
235,1956.0,3.989,870
236,1956.0,3.988,869
237,1955.28,3.988,868
238,1944.0,3.988,867
239,1944.0,3.988,866
240,1944.0,3.988,865
241,1944.0,3.988,864
242,1944.0,3.987,863
243,1944.0,3.987,862
244,1932.0,3.987,861
245,1932.0,3.986,860
246,1932.0,3.986,859
247,1932.0,3.986,858
248,1932.0,3.986,857
249,1932.0,3.985,856
250,1932.0,3.985,855
251,1920.0,3.985,854
252,1920.0,3.984,853
253,1920.0,3.984,852
254,1924.75,3.995,851
255,1920.0,3.978,850
256,1932.0,3.98,849
257,1932.0,3.982,848
258,1932.0,3.983,847
259,1932.0,3.982,846
260,1920.0,3.982,845
261,1920.0,3.983,844
262,1920.0,3.982,843
263,1920.0,3.982,842
264,1920.0,3.982,841
265,1920.0,3.982,840
266,1920.0,3.982,839
267,1908.0,3.983,838
268,1908.0,3.983,837
269,1908.0,3.983,836
270,1908.0,3.983,835
271,1908.0,3.983,834
272,1908.0,3.983,833
273,1908.0,3.983,832
274,1896.0,3.983,831
275,1905.5,3.983,830
276,1896.0,3.982,829
277,1896.0,3.983,828
278,1900.78,3.992,827
279,1896.0,3.98,826
280,1896.0,3.98,825
281,1896.0,3.982,824
282,1896.0,3.982,823
283,1896.0,3.982,822
284,1898.94,3.981,821
285,1896.0,3.981,820
286,1884.0,3.981,819
287,1884.0,3.98,818
288,1884.0,3.981,817
289,1883.94,3.98,816
290,1884.0,3.979,815
291,1884.0,3.979,814
292,1884.0,3.979,813
293,1884.19,3.979,812
294,1872.0,3.979,811
295,1872.0,3.979,810
296,1872.0,3.979,809
297,1872.0,3.979,808
298,1872.0,3.978,807
299,1872.0,3.978,806
300,1872.0,3.978,805
301,1860.0,3.977,804
302,1869.62,3.987,803
303,199505.66,4.266,802
304,1908.0,3.974,801
305,1908.0,3.977,800
306,1908.0,3.978,799
307,1908.0,3.978,798
308,1908.0,3.979,797
309,1908.0,3.979,796
310,1908.0,3.979,795
311,1896.0,3.979,794
312,1896.0,3.979,793
313,1908.0,3.984,792
314,1896.0,3.98,791
315,1884.0,3.979,790
316,1884.0,3.98,789
317,1884.0,3.98,788
318,1884.0,3.98,787
319,1884.0,3.98,786
320,1872.0,3.98,785
321,1872.0,3.98,784
322,1872.0,3.98,783
323,1872.0,3.98,782
324,1872.0,3.98,781
325,1872.0,3.979,780
326,1869.16,3.979,779
327,1864.78,3.987,778
328,1860.0,3.975,777
329,1872.0,3.979,776
330,1860.0,3.978,775
331,1860.0,3.979,774
332,1860.0,3.978,773
333,1860.0,3.977,772
334,1848.0,3.977,771
335,1848.0,3.977,770
336,1848.0,3.976,769
337,1852.72,3.977,768
338,1848.0,3.976,767
339,1848.97,3.975,766
340,1836.0,3.976,765
341,1836.0,3.975,764
342,1836.0,3.975,763
343,1839.31,3.975,762
344,1836.0,3.975,761
345,1824.0,3.974,760
346,1824.0,3.975,759
347,1824.0,3.974,758
348,1824.0,3.975,757
349,1824.0,3.974,756
350,1824.0,3.973,755
351,1821.62,3.981,754
352,1824.0,3.966,753
353,1836.0,3.97,752
354,1836.0,3.971,751
355,1824.0,3.97,750
356,1824.0,3.971,749
357,1824.0,3.971,748
358,1824.0,3.971,747
359,1824.0,3.971,746
360,1824.0,3.971,745
361,1812.0,3.971,744
362,1812.0,3.971,743
363,1812.0,3.971,742
380,1788.0,3.967,725
381,1788.0,3.968,724
382,1788.0,3.968,723
383,1788.0,3.968,722
384,1776.0,3.968,721
385,1776.0,3.968,720
386,1776.0,3.968,719
387,1776.0,3.968,718
388,1776.0,3.968,717
389,1776.0,3.967,716
390,1776.0,3.967,715
391,1776.0,3.968,714
392,1776.0,3.967,713
393,1764.0,3.967,712
394,1764.0,3.967,711
395,1764.0,3.967,710
396,1764.0,3.966,709
397,1752.0,3.962,708
398,1752.0,3.971,707
399,197478.14,4.263,706
400,1790.05,3.956,705
401,1788.0,3.96,704
402,1788.0,3.961,703
403,1788.0,3.962,702
404,1788.0,3.961,701
405,1788.0,3.962,700
406,1788.0,3.962,699
407,1788.0,3.962,698
408,1788.0,3.963,697
409,1776.0,3.963,696
410,1776.0,3.962,695
411,1776.0,3.963,694
412,1776.0,3.964,693
413,1764.0,3.963,692
414,1764.0,3.964,691
415,1764.0,3.964,690
416,1764.0,3.963,689
417,1752.0,3.963,688
418,1752.0,3.963,687
419,1752.0,3.963,686
420,1752.0,3.963,685
421,1752.0,3.962,684
422,1740.0,3.961,683
423,1737.59,3.967,682
424,1740.0,3.958,681
425,1740.0,3.96,680
426,1740.0,3.961,679
428,8007.14,3.957,677
429,1740.0,3.959,676
430,1740.0,3.96,675
431,1740.0,3.96,674
432,1740.0,3.96,673
433,1728.0,3.959,672
434,1728.0,3.959,671
435,1728.0,3.958,670
436,1728.0,3.959,669
437,1716.0,3.958,668
438,1716.0,3.958,667
439,1716.0,3.958,666
440,1716.0,3.958,665
441,1716.0,3.958,664
442,1716.0,3.958,663
443,1704.0,3.958,662
444,1704.0,3.957,661
445,1704.0,3.957,660
446,1704.0,3.956,659
447,1703.97,3.956,658
448,1692.0,3.955,657
449,1693.41,3.96,656
450,1716.0,3.951,655
451,1728.0,3.954,654
452,1729.28,3.955,653
453,1716.0,3.955,652
454,1716.0,3.954,651
455,1716.0,3.955,650
456,1716.0,3.955,649
457,1716.0,3.955,648
458,1704.0,3.955,647
459,1704.0,3.955,646
460,1704.0,3.956,645
461,1704.0,3.956,644
462,1704.0,3.956,643
463,1692.0,3.956,642
464,1692.0,3.956,641
465,1752.0,3.95,640
466,1740.0,3.948,639
467,1668.0,3.947,638
468,1680.0,3.953,637
469,1680.0,3.954,636
470,1680.0,3.955,635
471,1668.0,3.954,634
472,1668.0,3.953,633
475,1632.0,3.945,630
476,1632.0,3.947,629
477,1632.0,3.947,628
478,1632.0,3.947,627
479,1620.0,3.947,626
480,1620.0,3.947,625
481,1620.0,3.947,624
482,1620.0,3.946,623
483,1620.0,3.945,622
484,1608.0,3.944,621
485,1608.0,3.945,620
486,1608.0,3.945,619
487,1608.0,3.945,618
488,1608.0,3.945,617
489,1608.0,3.944,616
490,1608.0,3.944,615
491,1596.0,3.944,614
492,1596.0,3.943,613
493,1596.0,3.942,612
494,1596.0,3.942,611
495,1596.0,3.942,610
496,1596.0,3.942,609
497,1579.19,3.941,608
498,196502.91,4.257,607
499,1632.0,3.933,606
500,1632.0,3.939,605
501,1644.0,3.941,604
502,1644.0,3.941,603
503,1644.0,3.942,602
504,1644.0,3.942,601
505,1632.0,3.941,600
506,1632.0,3.942,599
507,1632.0,3.941,598
508,1632.0,3.942,597
509,1632.0,3.942,596
510,1620.0,3.942,595
511,1620.0,3.943,594
512,1620.0,3.943,593
513,1620.0,3.943,592
514,1620.0,3.943,591
515,1608.0,3.943,590
516,1680.0,3.937,589
517,1677.44,3.935,588
518,1668.0,3.934,587
519,1668.0,3.934,586
520,1656.0,3.933,585
521,1656.0,3.933,584
522,1641.62,3.926,583
523,1656.0,3.923,582
524,1656.0,3.929,581
525,1656.0,3.932,580
526,1656.0,3.933,579
527,1656.0,3.933,578
528,1656.0,3.933,577
529,1656.0,3.933,576
530,1656.0,3.932,575
531,1644.0,3.931,574
532,1644.0,3.931,573
533,1644.0,3.931,572
534,1644.0,3.931,571
535,1644.0,3.931,570
536,1644.0,3.93,569
537,1632.0,3.93,568
538,1632.0,3.929,567
539,1632.0,3.928,566
540,1632.0,3.928,565
541,1632.0,3.928,564
542,1620.0,3.927,563
543,1620.0,3.927,562
544,1620.0,3.926,561
545,1620.0,3.926,560
546,1603.19,3.921,559
547,1620.0,3.919,558
548,1620.0,3.915,557
549,1620.0,3.923,556
550,1620.0,3.925,555
551,1619.94,3.925,554
552,1608.0,3.925,553
553,1608.0,3.924,552
554,1608.0,3.925,551
555,1608.0,3.925,550
556,1608.0,3.926,549
557,1608.0,3.926,548
558,1608.0,3.925,547
559,1608.0,3.925,546
560,1608.0,3.924,545
561,1596.0,3.924,544
562,1596.0,3.924,543
563,1596.0,3.923,542
564,1596.0,3.924,541
565,1596.0,3.924,540
566,1599.75,3.923,539
567,1596.0,3.922,538
568,1584.0,3.922,537
569,1584.0,3.921,536
570,1574.44,3.917,535
571,1584.0,3.915,534
572,1584.0,3.916,533
573,1584.0,3.919,532
574,1584.0,3.921,531
575,1584.0,3.92,530
576,1584.0,3.92,529
577,1584.0,3.92,528
578,1584.0,3.919,527
579,1584.0,3.919,526
580,1572.0,3.919,525
581,1572.0,3.919,524
582,1572.0,3.919,523
583,1572.0,3.918,522
584,1572.0,3.918,521
585,1572.0,3.919,520
586,1572.0,3.919,519
587,1572.0,3.918,518
588,1560.0,3.918,517
589,1560.0,3.917,516
590,1560.0,3.917,515
591,1565.38,3.917,514
592,1560.0,3.916,513
593,1548.0,3.914,512
594,1540.75,3.91,511
595,191182.31,4.249,510
596,1572.0,3.898,509
597,1584.0,3.909,508
598,1584.0,3.912,507
599,1596.0,3.914,506
600,1596.0,3.914,505
601,1596.0,3.915,504
602,1584.0,3.914,503
603,1584.0,3.915,502
604,1584.0,3.915,501
605,1584.0,3.914,500
606,1584.0,3.914,499
607,1572.0,3.914,498
608,1572.0,3.914,497
609,1572.0,3.913,496
610,1572.0,3.914,495
611,1572.0,3.913,494
612,1560.0,3.913,493
613,1560.0,3.913,492
614,1565.83,3.912,491
615,1562.89,3.913,490
616,1560.0,3.912,489
617,1548.0,3.912,488
618,1548.0,3.911,487
619,1528.81,3.9,486
620,1536.0,3.899,485
621,1548.0,3.907,484
622,1548.0,3.91,483
623,1548.0,3.91,482
624,1548.0,3.91,481
625,1548.0,3.91,480
626,1548.0,3.909,479
627,1536.0,3.909,478
628,1536.0,3.908,477
629,1536.0,3.908,476
630,1536.0,3.908,475
631,1524.0,3.907,474
632,1524.0,3.907,473
633,1524.0,3.907,472
634,1524.03,3.907,471
635,1524.0,3.907,470
636,1512.0,3.906,469
637,1512.0,3.906,468
638,1512.0,3.906,467
639,1512.0,3.906,466
640,1512.0,3.905,465
641,1512.0,3.905,464
642,1500.0,3.905,463
644,6179.78,4.074,461
645,1500.03,3.899,460
646,1500.0,3.901,459
647,1500.0,3.902,458
648,1500.0,3.902,457
649,1488.0,3.902,456
650,1488.0,3.902,455
651,1488.0,3.901,454
652,1488.0,3.903,453
653,1488.0,3.903,452
654,1488.0,3.903,451
655,1488.0,3.902,450
656,1488.0,3.902,449
657,1487.99,3.902,448
658,1476.0,3.902,447
659,1475.97,3.901,446
660,1476.0,3.901,445
661,1476.0,3.9,444
662,1476.0,3.901,443
663,1476.0,3.901,442
664,1476.0,3.901,441
665,1476.0,3.9,440
666,1464.0,3.9,439
667,1449.59,3.89,438
668,190329.45,4.243,437
669,1440.0,3.889,436
670,1464.0,3.906,435
671,1464.0,3.909,434
672,1464.0,3.911,433
673,1464.0,3.912,432
674,1464.0,3.912,431
675,1452.0,3.912,430
676,1452.0,3.912,429
677,1428.0,3.907,428
678,1416.0,3.906,427
679,1416.0,3.905,426
680,1404.0,3.906,425
681,1404.0,3.905,424
682,1404.0,3.905,423
683,1392.0,3.904,422
684,1392.0,3.904,421
685,1380.0,3.903,420
686,1380.0,3.903,419
687,1380.0,3.903,418
688,1380.0,3.903,417
689,1368.0,3.902,416
690,1368.0,3.902,415
691,1368.0,3.901,414
692,1346.41,3.894,413
693,1356.0,3.894,412
694,1368.0,3.9,411
695,1368.0,3.902,410
696,1368.0,3.901,409
697,1366.28,3.901,408
698,1356.0,3.901,407
699,1356.0,3.9,406
700,1344.0,3.9,405
701,1344.0,3.899,404
702,1344.0,3.899,403
703,1344.0,3.898,402
704,1332.0,3.898,401
705,1332.0,3.898,400
706,1332.0,3.898,399
707,1320.0,3.896,398
708,1320.0,3.897,397
709,1320.0,3.895,396
710,1308.0,3.894,395
711,1316.06,3.894,394
712,1308.0,3.894,393
713,1308.0,3.893,392
714,1308.0,3.895,391
715,1296.0,3.893,390
716,1281.62,3.886,389
717,1296.0,3.887,388
718,1308.0,3.892,387
719,1308.0,3.894,386
720,1308.0,3.893,385
721,1308.0,3.894,384
722,1296.0,3.893,383
723,1296.0,3.891,382
724,1296.0,3.891,381
725,1284.0,3.89,380
726,1284.0,3.89,379
727,1284.0,3.89,378
728,1284.0,3.89,377
729,1284.0,3.889,376
730,1272.0,3.889,375
731,1272.0,3.888,374
732,1272.0,3.888,373
733,1260.0,3.887,372
734,1260.0,3.885,371
735,1260.0,3.886,370
736,1260.0,3.886,369
737,1262.62,3.886,368
738,1248.0,3.885,367
739,1251.62,3.883,366
740,1238.38,3.88,365
741,1260.0,3.883,364
742,1248.0,3.882,363
743,1260.0,3.884,362
744,1260.0,3.886,361
745,1260.0,3.886,360
746,1248.0,3.886,359
747,1248.0,3.886,358
748,1248.0,3.886,357
749,1248.0,3.886,356
750,1248.0,3.885,355
751,1248.0,3.885,354
752,1248.0,3.885,353
753,1248.0,3.886,352
754,1248.0,3.886,351
755,1248.0,3.885,350
756,1248.0,3.885,349
757,1236.0,3.884,348
758,1236.0,3.883,347
759,1236.0,3.883,346
760,1236.0,3.882,345
761,1236.0,3.882,344
762,1224.0,3.882,343
763,1224.0,3.88,342
764,1212.0,3.876,341
765,194118.84,4.24,340
766,1224.0,3.869,339
767,1224.0,3.871,338
768,1224.0,3.873,337
769,1224.0,3.873,336
770,1224.0,3.874,335
771,1224.0,3.874,334
772,1224.0,3.874,333
773,1224.0,3.873,332
774,1224.0,3.874,331
775,1212.0,3.872,330
776,1212.0,3.872,329
777,1212.0,3.872,328
778,1212.0,3.872,327
779,1212.0,3.871,326
780,1212.0,3.872,325
781,1212.0,3.872,324
782,1212.0,3.874,323
783,1236.0,3.88,322
784,1236.0,3.882,321
785,1236.0,3.882,320
786,1236.0,3.882,319
787,1236.0,3.883,318
788,1236.0,3.883,317
789,1233.59,3.879,316
790,1236.0,3.877,315
791,1224.0,3.878,314
792,1224.0,3.877,313
793,1224.0,3.879,312
794,1224.0,3.879,311
795,1224.0,3.878,310
796,1220.81,3.878,309
797,1212.0,3.877,308
798,1212.0,3.876,307
799,1212.0,3.877,306
800,1200.0,3.875,305
801,1188.0,3.871,304
802,1176.0,3.869,303
803,1176.0,3.868,302
804,1176.0,3.868,301
805,1188.0,3.872,300
806,1176.0,3.869,299
807,1188.0,3.87,298
808,1200.0,3.875,297
809,1200.0,3.875,296
810,1200.0,3.876,295
811,1200.0,3.876,294
812,1200.0,3.876,293
813,1212.0,3.859,292
814,1207.19,3.875,291
815,1212.0,3.872,290
816,1200.0,3.872,289
817,1200.0,3.873,288
818,1200.0,3.873,287
819,1200.0,3.872,286
820,1188.0,3.873,285
821,1188.0,3.871,284
822,1188.0,3.871,283
823,1176.0,3.869,282
824,1164.0,3.866,281
825,1164.0,3.867,280
826,1164.0,3.867,279
827,1176.0,3.869,278
828,1164.0,3.868,277
829,1176.0,3.869,276
830,1176.0,3.872,275
831,1176.0,3.873,274
832,1176.0,3.873,273
833,1176.0,3.873,272
834,1176.0,3.873,271
835,1176.0,3.872,270
836,1176.0,3.872,269
837,1176.0,3.871,268
838,1176.0,3.867,267
839,1176.0,3.869,266
840,1176.0,3.869,265
841,1176.0,3.869,264
842,1176.0,3.868,263
843,1181.31,3.869,262
844,1176.0,3.867,261
845,1164.0,3.866,260
846,1164.0,3.866,259
847,1152.0,3.864,258
848,1152.0,3.865,257
849,1152.0,3.861,256
850,1152.0,3.862,255
851,1148.69,3.862,254
852,1152.0,3.864,253
853,1152.0,3.864,252
854,1152.0,3.864,251
855,1165.06,3.867,250
856,1164.0,3.868,249
857,1164.0,3.868,248
858,1164.0,3.867,247
859,1164.0,3.867,246
860,1163.94,3.867,245
861,1164.0,3.867,244
862,1161.62,3.864,243
863,1164.0,3.865,242
864,1164.0,3.864,241
865,1164.0,3.864,240
866,1164.0,3.864,239
867,1164.0,3.864,238
868,1152.0,3.862,237
869,1152.0,3.862,236
870,1152.0,3.862,235
871,1140.0,3.862,234
872,1140.0,3.86,233
873,1128.0,3.858,232
874,1128.0,3.857,231
875,1128.0,3.857,230
879,1164.0,3.858,226
880,1164.0,3.861,225
881,1164.0,3.86,224
882,1164.0,3.859,223
883,1164.0,3.862,222
884,1164.0,3.864,221
885,1164.0,3.864,220
886,1164.0,3.863,219
887,1164.0,3.864,218
888,1164.0,3.864,217
889,1152.0,3.864,216
890,1152.0,3.862,215
891,1152.0,3.863,214
892,1140.0,3.86,213
893,1144.16,3.857,212
894,1128.0,3.855,211
895,1128.0,3.854,210
896,1128.0,3.854,209
897,1116.0,3.852,208
898,1116.0,3.852,207
899,1116.0,3.851,206
900,1116.0,3.851,205
901,1116.0,3.851,204
902,1116.0,3.85,203
903,1116.02,3.85,202
904,1104.0,3.85,201
905,1104.0,3.849,200
906,1111.56,4.255,199
907,191081.19,4.232,198
908,12698.69,3.843,197
909,1128.0,3.85,196
910,1128.0,3.854,195
911,1140.0,3.856,194
912,1140.0,3.857,193
913,1153.12,3.858,192
914,1152.0,3.859,191
915,1152.0,3.86,190
916,1152.0,3.859,189
917,1152.0,3.86,188
918,1140.0,3.86,187
919,1140.0,3.859,186
920,1140.0,3.859,185
921,1139.97,3.858,184
922,1140.0,3.858,183
923,1140.0,3.858,182
924,1140.0,3.859,181
925,1140.0,3.859,180
926,1128.0,3.858,179
927,1128.0,3.856,178
928,1116.0,3.855,177
929,1116.0,3.853,176
930,1116.0,3.853,175
931,1101.83,4.254,174
932,1104.0,3.847,173
933,1116.0,3.851,172
934,1116.0,3.852,171
935,1116.0,3.851,170
936,1117.69,3.851,169
937,1116.0,3.852,168
938,1116.0,3.851,167
939,1116.0,3.851,166
940,1116.0,3.851,165
941,1116.0,3.85,164
942,1103.97,3.85,163
943,1104.0,3.851,162
944,1104.0,3.85,161
945,1104.0,3.851,160
946,1104.0,3.852,159
947,1104.0,3.852,158
948,1104.0,3.852,157
949,1104.0,3.852,156
950,1104.0,3.852,155
951,1104.0,3.852,154
952,1104.0,3.851,153
953,1104.0,3.851,152
954,1092.0,3.849,151
955,1082.41,3.837,150
956,1092.0,3.843,149
957,1092.03,3.845,148
958,1092.0,3.847,147
959,1092.0,3.848,146
960,1092.0,3.847,145
961,1092.0,3.847,144
962,1092.0,3.848,143
963,1092.0,3.849,142
964,1092.0,3.848,141
965,1092.0,3.848,140
966,1092.0,3.847,139
967,1092.0,3.848,138
968,1092.0,3.848,137
969,1092.0,3.848,136
970,1092.0,3.848,135
971,1092.0,3.848,134
972,1092.0,3.848,133
973,1092.0,3.848,132
974,1092.0,3.848,131
975,1092.0,3.848,130
976,1080.0,3.848,129
977,1080.0,3.847,128
978,1068.0,3.844,127
979,1058.44,3.833,126
980,1068.0,3.841,125
981,1068.0,3.842,124
982,1068.0,3.842,123
983,1068.0,3.843,122
984,1068.0,3.843,121
985,1068.0,3.843,120
986,1068.0,3.843,119
987,1068.0,3.844,118
988,1068.0,3.844,117
989,1068.0,3.843,116
990,1075.81,3.844,115
991,1068.0,3.844,114
992,1068.0,3.844,113
993,1068.0,3.843,112
